,City,lat,lng,Population,Density,Surface,Depriv_idx,CovidCases_jan_jun_2020,MaxHospitalized_jan_jun_2020,AvgHospitalized_jan_jun_2020,Deceased_jan_jun_2020,MaxIntensiveCare_jan_jun_2020,AvgIntensiveCare_jan_jun_2020,mean_pm10_ug/m3_mean_jan_jun_2020,mean_pm10_ug/m3_std_jan_jun_2020,mean_pm10_ug/m3_median_jan_jun_2020,max_pm10_ug/m3_mean_jan_jun_2020,max_pm10_ug/m3_std_jan_jun_2020,max_pm10_ug/m3_median_jan_jun_2020,min_pm10_ug/m3_mean_jan_jun_2020,min_pm10_ug/m3_std_jan_jun_2020,min_pm10_ug/m3_median_jan_jun_2020,mean_pm10_ug/m3_mean_jan_jun_2020,mean_pm10_ug/m3_std_jan_jun_2020,mean_pm10_ug/m3_median_jan_jun_2020,mean_pm10_ug/m3_mean_2019,mean_pm10_ug/m3_std_2019,mean_pm10_ug/m3_median_2019,max_pm10_ug/m3_median_2019,max_pm10_ug/m3_mean_2019,max_pm10_ug/m3_std_2019,min_pm10_ug/m3_median_2019,min_pm10_ug/m3_mean_2019,min_pm10_ug/m3_std_2019,Zone,Region
45,Monte_Castello_di_Vibio,42.8406941,12.352286300000001,1504,47.0,31.95,-1.1387327909469604,0,0,0.0,0,0,0.0,17.942039164011074,9.243839437418682,15.762263674537339,33.50028802536346,18.496221641280595,28.41843414306641,8.974484715487929,5.3117708461399245,7.261636018753053,17.942039164011074,9.243839437418682,15.762263674537339,17.46811448960816,7.53546351903925,16.200014032920198,26.99950408935547,30.651950705541324,15.562025206118513,8.564888000488281,9.239436970998165,,collinare e montana,Umbria
46,Monte_Santa_Maria_Tiberina,43.4377812,12.1625435,1144,16.0,72.53,-0.77161705493927,0,0,0.0,0,0,0.0,15.67742820771558,12.575210235867784,12.932452582004592,30.77007701370742,23.75063210058709,26.04197120666504,6.992995721953256,7.05793370651579,5.067569971084595,15.67742820771558,12.575210235867784,12.932452582004592,15.117052168606872,7.412684744562568,13.691112818150986,25.6727294921875,28.779618102557038,15.367225358513195,5.959976196289063,7.0524846557068495,4.720476152579661,collinare e montana,Umbria
47,Montecastrilli,42.652434,12.488567,4936,79.0,62.43,-0.03292367607355118,6,2,0.4056603773584906,0,1,0.05660377358490566,18.39832564227896,8.541897233939444,16.63396280967828,33.941312224000356,16.02081886900752,29.51943397521973,10.819066367961547,5.91843961024896,8.90808916091919,18.39832564227896,8.541897233939444,16.63396280967828,17.885539750893763,7.645820749096345,16.383932474887732,28.289764404296875,32.407853082108176,15.971882919628367,9.80292797088623,10.499817181286746,5.138488172388847,collinare e montana,Umbria
48,Montecchio,42.663533,12.286862,1597,32.0,49.22,-1.4462810754776,2,0,0.0,1,0,0.0,16.624269441507536,8.165095488427182,14.441255553432233,34.364455799480055,18.027747273604948,29.80585479736328,7.248856661083933,5.159854883019658,5.771510124206543,16.624269441507536,8.165095488427182,14.441255553432233,16.419461577262098,7.327017879293053,15.371721039028287,27.90963363647461,31.6925044281842,15.587564037106633,6.605507373809815,7.577602807952932,4.676252288143038,collinare e montana,Umbria
49,Montefalco,42.8918739,12.650067300000002,5505,79.0,69.51,-0.7236524820327759,1,0,0.0,0,0,0.0,19.8323015677505,10.428422110045245,16.828565893239446,32.79091502283956,18.05486543203943,28.04682731628418,11.781404719247925,6.67425103736773,9.41196870803833,19.8323015677505,10.428422110045245,16.828565893239446,18.757259947780515,8.272939604684668,17.053632558054396,25.759174346923828,29.916791209129443,15.643063859910765,10.600278854370117,11.255245957962458,5.495154396738188,collinare e montana,Umbria
50,Montefranco,42.5977353,12.7652595,1298,129.0,10.09,-1.2365500926971436,3,1,0.4680851063829787,0,1,0.1276595744680851,18.583652491616462,8.45123633835406,16.395321000845,32.879655900892324,17.82132554324734,28.97977542877197,10.472946624179464,5.701688379040338,9.189350605010986,18.583652491616462,8.45123633835406,16.395321000845,18.070342234300444,8.047270824141439,16.23705835525806,26.37125587463379,31.301935467654708,16.790921070914305,9.252610206604004,10.170051488484422,5.3288320071680335,collinare e montana,Umbria
51,Montegabbione,42.9210065,12.092364100000001,1157,23.0,51.06,-2.5917367935180664,0,0,0.0,0,0,0.0,14.853605738011215,8.554078431569524,13.106516964197937,27.0314576966422,14.697576453237069,23.80205154418945,7.554598781433734,5.412696431171166,6.042348861694336,14.853605738011215,8.554078431569524,13.106516964197937,14.923496442024865,7.019006661788229,13.638288108741536,22.78895378112793,25.559951105509718,12.210287900434757,6.903034210205077,7.923032443817347,4.626960645160423,collinare e montana,Umbria
52,Monteleone_d_Orvieto,42.9184935,12.051144800000001,1380,57.0,24.1,-2.7761895656585693,0,0,0.0,0,0,0.0,16.113840167011535,9.16692804081848,14.472421487172447,25.1737555042728,13.910964685726276,22.004716873168945,10.14382121851156,5.963882054780897,8.350930690765379,16.113840167011535,9.16692804081848,14.472421487172447,15.929409075627046,7.223813262531839,14.778006116549172,21.066333770751953,23.765241480526857,11.513607703903055,9.610197067260742,10.372746406189384,5.205389038549448,collinare e montana,Umbria
53,Monteleone_di_Spoleto,42.6510059,12.9515599,580,9.33,62.18,-1.7747602462768557,0,0,0.0,0,0,0.0,9.855082122942546,7.069832202673084,7.566048972416612,22.912676213861822,21.7032450883695,16.649134635925293,3.62821087969856,3.772914494147248,2.713461637496948,9.855082122942546,7.069832202673084,7.566048972416612,11.061978275317829,7.958472407038706,8.959817820701048,17.232542037963867,24.64433424701429,22.07414832771284,3.088417053222656,4.019384767074291,3.7007604571202513,collinare e montana,Umbria
54,Montone,43.3623367,12.3263279,1614,32.0,51.1,0.20256155729293826,0,0,0.0,0,0,0.0,17.49771813747664,12.796932622059147,15.223501722782087,31.787582360781155,24.24263656280371,27.01335430145264,9.148564998920149,7.66585231339499,7.17207145690918,17.49771813747664,12.796932622059147,15.223501722782087,16.79757646664684,8.111576147759237,15.285879939030378,25.709285736083984,29.05828542056149,15.840364215447641,8.235337257385254,9.11559060991627,5.070337132822289,collinare e montana,Umbria
55,Narni,42.5195891,12.5152257,18887,95.0,197.99,-0.9515722990036012,8,2,0.8396226415094341,2,2,0.6886792452830188,22.164989740287083,11.119454141649422,19.35469061181644,51.51441956090404,29.281084710216174,43.02622604370117,5.515321622838031,3.884885577842808,4.538498878479004,22.164989740287083,11.119454141649422,19.35469061181644,20.75736448678112,8.798041030933382,19.09751110863088,42.5776596069336,53.15158158916317,35.787022111591504,5.028047561645508,5.843432577587154,4.012266401777449,conca ternana,Umbria
56,Nocera_Umbra,43.1136188,12.7886085,5647,36.0,157.17,-0.782055139541626,6,1,0.4742268041237113,0,1,0.24742268041237114,12.403252418522312,8.972441845944461,10.12686816750517,26.87505894702869,17.07126573542594,23.52469825744629,4.668747980679784,5.332949065954208,3.0215413570404053,12.403252418522312,8.972441845944461,10.12686816750517,12.929322219065789,7.248440382214327,11.105688965334986,22.62898063659668,27.639041850991443,15.478006050433347,3.827908992767334,4.9284047226791525,4.323321897979446,collinare e montana,Umbria
57,Norcia,42.7924117,13.092927900000001,4764,17.0,275.58,1.5923091173171997,5,1,0.16981132075471694,0,0,0.0,9.776748655352732,7.85241481142966,7.4781231654722715,27.28252611055479,23.014198580507703,20.94308948516846,2.8747725759397498,3.6777587672668015,1.9486624598503115,9.776748655352732,7.85241481142966,7.4781231654722715,10.935995402014179,8.10482239311456,8.817260788585626,21.151193618774414,30.461244001780468,28.58756852512857,2.0646772384643555,3.1863986500730253,3.503126791957913,collinare e montana,Umbria
58,Orvieto,42.7186152,12.108790699999998,20290,72.0,281.27,0.19801193475723267,57,17,3.8584905660377364,7,6,1.1226415094339623,18.001455451945926,9.27239428434082,15.816444027305687,42.044969763074604,26.347983651075047,35.44913291931152,5.23336753150919,3.4361180558995152,4.400279521942139,18.001455451945926,9.27239428434082,15.816444027305687,17.61034332678291,7.4622009118052235,16.6084028186999,34.30565643310547,40.656212041149395,23.073620200054368,4.9020771980285645,5.60825345189604,3.70584206039502,di valle,Umbria
59,Otricoli,42.4230234,12.4776861,1807,66.0,27.53,-0.2711977958679199,0,0,0.0,0,0,0.0,24.33849309045765,12.865026339563036,21.254543919189306,40.922257051363104,22.72094464366064,33.59381103515625,12.927528156028998,6.828143155732769,10.977548122406006,24.33849309045765,12.865026339563036,21.254543919189306,22.258058419228878,9.642091719363401,20.436089466599856,30.281930923461914,35.908259302949254,19.049503589243525,11.55846118927002,12.27145239751633,5.641397373239652,collinare e montana,Umbria
60,Paciano,43.0224336,12.070523300000001,968,57.0,16.91,-0.99708354473114,0,0,0.0,0,0,0.0,18.26769582951665,11.782193706899777,15.674728627909314,31.13627683199369,21.857665340011806,25.24624919891357,9.457282895570273,5.602800423268392,7.853752136230469,18.26769582951665,11.782193706899777,15.674728627909314,17.360024794355972,7.712661262108508,16.39447817657933,24.34444236755371,27.800609983156804,13.733390506671018,9.012055397033693,9.605575569361855,4.996514655677243,collinare e montana,Umbria
61,Panicale,43.0290588,12.098363699999998,5509,70.0,79.26,-0.23873017728328705,10,0,0.0,0,0,0.0,18.22778407993597,11.605302742461324,15.590242747302467,32.177348011142605,22.73349903447157,26.586251258850087,9.390298397986443,5.4919771630387935,7.584164142608643,18.22778407993597,11.605302742461324,15.590242747302467,17.47597690866515,7.840215939784107,16.3775287153514,25.69780158996582,29.09521957162309,14.67448606350635,9.005147933959961,9.510216098942168,4.8911746741337785,collinare e montana,Umbria
62,Parrano,42.8639326,12.1061279,489,12.0,40.09,-1.1673455238342283,0,0,0.0,0,0,0.0,15.918036507690886,8.525305780846164,14.303887514316521,29.988495564722754,16.212974597546328,27.057217597961426,8.287130727872743,5.315291143912719,6.501673698425293,15.918036507690886,8.525305780846164,14.303887514316521,15.904407963460724,7.115206879318108,14.749510835969089,24.52836608886719,27.84376913096807,13.274974083472927,7.9996604919433585,8.646519491117294,4.625476710402243,collinare e montana,Umbria
63,Passignano_sul_Trasimeno,43.1847425,12.136838000000001,5679,70.0,81.33,-0.5876464247703552,5,2,0.2692307692307692,1,0,0.0,18.32984855666888,13.545091122824244,15.413187682007749,33.979580318534765,25.540124953022474,27.683853149414066,8.374957190110134,5.8683174166114656,6.881245851516724,18.32984855666888,13.545091122824244,15.413187682007749,17.44299364846102,7.966519719426812,16.038051363701626,26.716562271118164,30.79494768430109,15.975689811314053,7.910914897918701,8.562520534698278,4.809976760053807,collinare e montana,Umbria
64,Penna_in_Teverina,42.4929518,12.3556482,1076,108.0,10.0,-1.4748632907867432,0,0,0.0,0,0,0.0,22.984857763655675,11.923743946843365,20.021105533838274,38.07752364022391,19.874162856155273,32.178650856018066,13.313300938396663,7.338652079179813,11.010758876800537,22.984857763655675,11.923743946843365,20.021105533838274,21.28974421877295,8.980624392062488,19.870879324277247,30.01543045043945,34.35254686042054,17.30859299940122,11.958206176757812,12.654982911723936,5.944217540817329,collinare e montana,Umbria
65,Perugia,43.1119613,12.3890104,166969,371.0,449.51,0.9940680861473083,332,51,14.971698113207545,11,16,4.264150943396227,18.397317599351748,11.792530603032752,15.699739689269073,41.03779376208127,29.86141238901121,30.82847881317139,6.591101303205385,4.7268368819855855,5.276277303695679,18.397317599351748,11.792530603032752,15.699739689269073,17.824523668503204,8.147860716857243,16.462543279056433,35.713287353515625,41.80536984744137,24.627422043079065,5.958652496337893,6.861710081035144,4.301941706429966,di valle,Umbria
66,Piegaro,42.969772,12.0863466,3531,36.0,99.18,-1.3598129749298096,2,0,0.0,0,0,0.0,16.719325215186103,9.917978863919641,14.752131971913247,31.88093073813469,20.03374219407848,26.948057174682607,8.259790344552679,5.3516205736159295,6.7166502475738525,16.719325215186103,9.917978863919641,14.752131971913247,16.339739099244472,7.315029996542022,15.105783407540285,25.81063461303711,29.380944859491635,14.916828860840953,7.7317633628845215,8.542769840972065,4.678402049627175,collinare e montana,Umbria
67,Pietralunga,43.4422051,12.4371945,2049,15.0,140.42,-1.116891622543335,6,1,0.3113207547169811,0,1,0.2358490566037736,14.389963805039596,13.263063474187454,11.767380683315608,29.33729164416973,27.710649260172246,24.71097755432129,7.333098256980982,8.022211094421879,5.2299535274505615,14.389963805039596,13.263063474187454,11.767380683315608,14.163444610403445,7.391395644443826,12.563103432650173,22.75609016418457,26.543443115443395,13.76321870727311,6.5928874015808105,7.504628112544752,4.764315075166435,collinare e montana,Umbria
68,Poggiodomo,42.711239,12.933876,96,2.39,40.09,-5.251338005065918,0,0,0.0,0,0,0.0,9.540226871240364,7.202692141759702,7.420084146088829,18.1628147481562,10.826443005710416,14.955488681793213,4.783670364991648,5.0460565690681705,3.224500298500061,9.540226871240364,7.202692141759702,7.420084146088829,10.744741037089863,8.097675282660596,8.850271024540358,16.463018417358402,20.667667672405504,15.148467115097619,3.7119474411010738,5.106258841777501,4.825050314296639,collinare e montana,Umbria
69,Polino,42.5848236,12.842801800000002,223,11.0,19.57,-1.7274158000946045,0,0,0.0,0,0,0.0,10.149612585492024,7.080034915625728,7.793340548321053,24.66132125225696,21.543774695828386,18.79199981689453,4.0888570222880825,3.888497120718971,3.0801664590835585,10.149612585492024,7.080034915625728,7.793340548321053,11.303518884154794,8.02502881723857,9.082818192832264,18.510725021362305,25.44865604165482,20.88293932431481,3.5617270469665527,4.5084067294858885,3.9166758053717134,collinare e montana,Umbria
70,Porano,42.681709600000005,12.102061500000001,1910,140.0,13.6,-0.2183169722557068,30,8,2.89622641509434,4,3,0.8962264150943396,15.473012098197986,8.244404712271791,13.373061415941816,26.07988967476311,13.641307754528675,22.86426830291748,9.214524648346744,5.431686787481558,7.553065538406372,15.473012098197986,8.244404712271791,13.373061415941816,15.568184868586972,7.1238900950855015,14.689659763073573,22.10873794555664,24.89502906538036,12.29095185034167,9.030896186828613,9.530787064277963,4.854984429048539,collinare e montana,Umbria
71,Preci,42.8792351,13.0387461,714,8.7,82.03,0.4555545747280121,4,2,0.2903225806451613,0,0,0.0,10.974559599005325,7.649894507056322,8.828757244838428,23.39776660845829,12.937359596253915,20.262322425842285,4.987143382757575,4.903729449414544,3.4687286615371704,10.974559599005325,7.649894507056322,8.828757244838428,11.899710665712865,7.537813837159888,10.060823373870765,20.28533172607422,24.765000748307727,14.216568725177964,4.0919270515441895,5.382975973454242,4.685914037857323,collinare e montana,Umbria
72,San_Gemini,42.6127014,12.5465047,4911,176.0,27.9,-0.2350877821445465,22,6,1.9056603773584904,0,1,0.2641509433962264,21.449862193761284,10.847747605020835,18.16770701072155,37.318611705696185,20.65833015923421,32.2586669921875,12.038590058520601,6.3914424968744985,10.23009967803955,21.449862193761284,10.847747605020835,18.16770701072155,20.12008130164535,8.642699114820939,18.36432623404723,28.855693817138672,33.991513121617984,18.27877100507328,10.674930572509766,11.585450318088267,5.429141358195581,collinare e montana,Umbria
73,San_Giustino,43.5489804,12.1758298,11104,139.0,79.98,0.5978834629058838,17,7,2.4056603773584904,1,1,0.2735849056603773,15.814192554367075,15.663240032999914,12.737720303843885,37.32222827974257,35.367619649742544,26.81162166595459,4.759385214729623,3.7802761110013967,3.929749846458435,15.814192554367075,15.663240032999914,12.737720303843885,15.032499082713807,7.393088467061897,13.638231874898429,28.99306678771973,33.333844388674386,19.21986359774089,4.2371039390563965,5.188230384375951,3.6752026565166354,di valle,Umbria
74,San_Venanzo,42.869337,12.269859,2197,13.0,169.45,0.5537936091423035,1,1,0.1509433962264151,0,0,0.0,15.954694103906432,8.473043350059513,14.139617404745273,35.46864634817773,20.20804905935713,30.59794998168945,7.249596733968335,4.6070767057568895,5.930258989334106,15.954694103906432,8.473043350059513,14.139617404745273,15.922704657810295,7.1254630699205626,14.619954259048962,28.07855224609375,32.58650240440891,16.665684468260785,7.039295673370361,7.727876704523008,4.443877864276549,collinare e montana,Umbria
75,Sant_Anatolia_di_Narco,42.733757700000005,12.8355862,546,12.0,46.55,-0.6142829060554504,0,0,0.0,0,0,0.0,11.727130409964195,6.687732297029315,10.120696506494738,28.05564206511109,13.636709260028141,24.926541328430176,4.520959531499462,4.897336969781125,2.9649174213409424,11.727130409964195,6.687732297029315,10.120696506494738,12.577754766355381,7.47824650772624,10.635276477671033,23.68414688110352,29.17029422603241,17.50069234022692,3.3758432865142822,4.807059411847428,4.562306092288607,collinare e montana,Umbria
76,Scheggia_e_Pascelupo,43.4182657,12.7126783,1347,21.0,64.16,-1.4041311740875244,2,0,0.0,0,0,0.0,13.61636409687108,12.949441571295635,10.928614224990213,23.74275765314207,23.151372901386388,19.97786808013916,7.762954713224055,8.541242083265821,5.840519189834595,13.61636409687108,12.949441571295635,10.928614224990213,13.58820992249423,7.324063212658283,11.782679276996193,18.40829467773437,22.349885137113805,12.282639067586105,6.931380271911621,8.00847235934375,5.038633136966767,collinare e montana,Umbria
77,Scheggino,42.712556299999996,12.831366300000001,464,13.0,35.85,-0.7861165404319763,0,0,0.0,0,0,0.0,12.685063831228607,6.632388268025558,10.970775790512562,27.976841806055425,13.540128005895786,24.95462131500244,4.7853476369937695,4.924834243713722,3.332472562789917,12.685063831228607,6.632388268025558,10.970775790512562,13.40963525654784,7.388773154823317,11.53521005285007,23.68681907653809,28.841743636457892,16.363349949683798,3.773380279541016,5.093193387617804,4.618013328272331,collinare e montana,Umbria
78,Sellano,42.88840870000001,12.9263286,1032,12.0,85.85,-1.8985364437103271,0,0,0.0,0,0,0.0,11.42036630739386,7.631288940193166,9.346476594843562,23.07961354674874,12.214279277905275,20.20790672302246,5.616388677076979,4.969708750182412,4.139841079711913,11.42036630739386,7.631288940193166,9.346476594843562,12.220484862299438,7.276951213114253,10.525101237117296,20.028833389282227,24.28074071701259,13.279197228058873,4.86260461807251,5.929488610404812,4.468290305857118,collinare e montana,Umbria
79,Sigillo,43.3313496,12.742284100000001,2321,88.0,26.48,-1.194368600845337,2,1,0.18811881188118806,0,0,0.0,13.855856700280418,11.562236477754945,11.491312627917994,30.481257470099482,25.77346655995441,24.54308891296387,3.82964274762096,3.6980316009234326,2.9727281332015987,13.855856700280418,11.562236477754945,11.491312627917994,13.852559001280058,7.318580853513097,11.963466502287808,23.31841468811035,28.98556738422341,18.332619535700342,3.5885558128356934,4.2903482108491735,3.5871874951725204,collinare e montana,Umbria
80,Spello,42.9909451,12.6717751,8464,137.0,61.65,-0.7303917407989502,7,2,0.6082474226804123,0,1,0.1958762886597938,18.327733309171524,10.404685167665262,15.75329379813146,34.55194159392473,20.34272804209958,29.67081069946289,5.754822368150227,5.4599236285861,4.33099365234375,18.327733309171524,10.404685167665262,15.75329379813146,17.490131635407355,7.8612049392768775,15.591546200089535,27.833431243896484,32.54728429611415,18.056519142367872,4.850987434387207,6.0581443233849255,4.581330176430263,di valle,
81,Spoleto,42.735512400000005,12.7363357,37767,108.0,348.14,0.4244736433029175,30,6,1.2947368421052632,0,1,0.010526315789473684,15.92159296437793,7.369574616638356,14.258817603597945,41.17557436555297,19.44400695362393,38.98310661315918,5.762805263092233,4.485029476875119,4.539130210876465,15.92159296437793,7.369574616638356,14.258817603597945,15.869882333976767,7.406864403733866,14.052411806338274,36.56366729736328,41.04560916587098,21.546542169294725,4.816224098205566,5.707980090951266,4.039372854306893,di valle,Umbria
82,Stroncone,42.502332,12.659972999999999,4766,67.0,71.17,-2.455649852752685,9,2,0.6981132075471698,3,1,0.29245283018867924,15.934213025860169,7.479818314817577,14.458902471077938,38.251370660551295,23.8633231131318,31.074321746826172,4.888514130652607,3.951191136361589,3.949864864349365,15.934213025860169,7.479818314817577,14.458902471077938,15.843764308469668,7.676982709404955,14.141145121592741,28.66699028015137,35.5146785736084,21.487036785593858,4.3310298919677725,5.1954911512054816,3.7876688726901055,collinare e montana,Umbria
83,Terni,42.5641417,12.6405466,110530,520.0,212.43,0.8795403242111206,124,11,6.962264150943396,4,3,0.6320754716981132,19.75223550841914,9.489788549776387,17.106671073853413,60.47561964097914,38.6469338208601,48.97052955627442,6.811709362399447,4.640705218995888,5.46019983291626,19.75223550841914,9.489788549776387,17.106671073853413,18.761578938620623,8.02094822879833,17.042095527236846,48.96874618530274,56.453095052013644,30.59599001985961,5.926666259765625,6.775854134028907,4.356464018373175,conca ternana,Umbria
84,Todi,42.7824434,12.406255400000001,16296,73.0,222.86,0.017983615398406982,5,1,0.11578947368421053,0,0,0.0,19.710519976774584,10.041152304369655,16.98401424809107,37.443586569566,19.477423858467837,32.31272506713867,8.858981388610799,5.0887621756074495,7.306065082550049,19.710519976774584,10.041152304369655,16.98401424809107,18.83020664097053,8.023102348531468,17.35662853381411,30.91153717041016,36.257553675403344,18.728767597546877,8.374482154846191,8.928663610432244,4.710882105566738,di valle,Umbria
85,Torgiano,43.028542,12.441360000000001,6655,177.0,37.66,-0.8194019794464111,22,1,0.08421052631578947,0,0,0.0,20.594901419673292,13.108014620025987,17.182626080617567,34.43221874551459,22.02054545311959,28.705795288085927,10.92067336643135,6.9920781623313415,8.412963390350344,20.594901419673292,13.108014620025987,17.182626080617567,19.45831768146088,8.940861706879248,17.51210781252175,26.351430892944336,31.21978286194475,17.31847876368793,9.609902381896973,10.59380589250016,5.608109878825592,di valle,Umbria
86,Trevi,42.8774972,12.747454699999999,8349,117.0,71.19,0.7987900972366333,6,2,0.4105263157894737,0,0,0.0,15.834209843496721,8.204334067310128,14.212598735377902,34.576083717765385,19.024492655613773,29.56267738342284,5.1558408455534295,4.812570636885089,3.7061384916305538,15.834209843496721,8.204334067310128,14.212598735377902,15.582758630792416,7.275835069353879,13.678358769335716,28.606460571289066,33.811192784244064,18.474879842729393,4.248690128326416,5.304644861654059,4.250848551817172,di valle,Umbria
87,Tuoro_sul_Trasimeno,43.206847700000004,12.074614599999999,3810,68.0,55.89,-1.0377726554870603,0,0,0.0,0,0,0.0,19.1582586940733,14.846032577745529,16.056409905565545,34.08215740224817,25.999594763087266,27.517476081848145,8.517482573514457,6.3292952934832005,6.788181781768799,19.1582586940733,14.846032577745529,16.056409905565545,17.83267819675837,8.04401473212919,16.669778079851294,26.659629821777344,30.68431068315898,16.006453293620144,7.652437210083008,8.581030872423355,4.851248404889078,collinare e montana,Umbria
88,Umbertide,43.3056365,12.336622199999999,16598,83.0,200.83,1.3161571025848389,29,4,1.0105263157894735,3,2,0.23157894736842105,17.41511267630841,12.497088749433413,14.874235975989597,41.49107037009775,32.647427969886685,30.93416023254393,7.623644986650446,6.196252633532724,6.0306756496429434,17.41511267630841,12.497088749433413,14.874235975989597,16.84761072822958,8.024828598128508,15.469442039509351,31.068004608154297,38.008365858417676,23.12913943324174,6.702139854431152,7.8551228418742145,4.723417876099972,di valle,Umbria
89,Valfabbrica,43.1588972,12.600896,3286,36.0,92.3,0.8689861893653871,8,3,0.4736842105263158,0,1,0.07368421052631577,16.0416205284168,10.768399142152905,14.275884910206484,31.83945923585157,20.831122692569352,26.834014892578125,8.095071000057262,5.5522512361284075,6.781331539154053,16.0416205284168,10.768399142152905,14.275884910206484,15.861025870510169,7.626591969389493,14.094611560668405,25.73888397216797,29.68433853959384,16.050027078615283,7.477567672729492,8.438523645923562,4.924131411744185,collinare e montana,Umbria
90,Vallo_di_Nera,42.7546212,12.8637598,357,9.86,36.22,1.624308943748474,0,0,0.0,0,0,0.0,11.821317762545831,6.8031033829350624,10.104531930011957,25.703835010528564,12.36694435334001,23.36245822906494,5.1644929337960015,4.884321291493813,3.6109459400177,11.821317762545831,6.8031033829350624,10.104531930011957,12.658411555166538,7.429744819564829,10.847563412319236,21.805938720703125,26.84904510158382,15.005412446977674,4.257488250732422,5.4722690081759655,4.591285652511433,collinare e montana,Umbria
91,Valtopina,43.058282500000004,12.7546565,1325,33.0,40.57,2.1221635341644287,1,0,0.0,0,0,0.0,14.153392860100244,8.668405277227235,12.479675297032705,26.639095953532628,14.72829067903392,23.83596897125244,6.386279141837424,5.571345396431018,4.716120719909668,14.153392860100244,8.668405277227235,12.479675297032705,14.37360795465893,7.245096420758963,12.358013556310626,22.79149436950684,26.59386206195779,14.01417132485693,5.6758179664611825,6.671551535390828,4.620813014180512,collinare e montana,Umbria
